SessionID,Time,ItemID
495200,1397123012.543,214821401
495200,1397123113.861,214826837
495200,1397123196.019,214826908
495200,1397123361.885,214662742
495200,1397123567.296,214574754
495200,1397123611.634,214665283
495200,1397123662.127,214665283
1096120,1398076913.091,214829747
1096120,1398076919.046,214828995
1096120,1398077067.843,214820942
1096120,1398077421.487,214820942
1097930,1398066954.368,214841640
1097930,1398066955.68,214841640
1097930,1398067755.226,214841640
1253125,1397517012.022,214509013
1253125,1397517264.003,214844156
1257555,1397815891.952,214539356
1257555,1397815982.73,214539354
1264960,1397789826.914,214827009
1264960,1397789935.525,214551780
1279800,1397978090.73,214828991
1279800,1397978171.722,214828991
1287710,1398037010.452,214820810
1287710,1398037092.882,214667970
1287710,1398037214.546,214844533
1287710,1398037341.752,214601233
1287710,1398037476.936,214601233
1301695,1398068639.044,214829310
1301695,1398068918.747,214829310
1190190,1397692727.638,214567421
1190190,1397693001.622,214840410
1194995,1397972188.685,214829100
1194995,1397972247.956,214821335
1194995,1397972811.168,214827032
945845,1397799303.812,214821305
945845,1397799454.245,214821305
945845,1397799476.595,214821305
945845,1397799599.226,214821341
945845,1397800114.616,214821305
1001060,1397631195.588,214826615
1001060,1397631230.602,214717877
1001060,1397631280.053,214826036
1001060,1397631361.325,214826619
1441240,1398578922.201,214642625
1441240,1398578986.183,214707819
1411975,1398332014.991,214567376
1411975,1398332050.666,214834871
1518445,1398209299.752,214543022
1518445,1398209324.46,214664548
1518445,1398209397.721,214664546
1551835,1398585865.354,214834880
1551835,1398586010.328,214834880
1495255,1398581982.215,214829100
1495255,1398582094.643,214587028
1673400,1398163007.666,214687742
1673400,1398163178.664,214687715
1673400,1398163234.055,214644590
1692725,1398424102.743,214748336
1692725,1398424104.632,214748336
1692725,1398424132.545,214839600
1692725,1398424135.229,214839600
1667785,1398211586.661,214725519
1667785,1398211626.317,214725517
1607810,1398157356.927,214672963
1607810,1398157395.334,214672961
1607810,1398159760.851,214672845
1607810,1398159922.701,214510785
1607810,1398159957.201,214836791
1607810,1398162039.573,214836806
1607810,1398162103.456,214672952
1586180,1398347970.075,214744215
1586180,1398348012.582,214760597
1586180,1398348033.023,214744235
1586180,1398348033.809,214744235
1583615,1398432548.531,214821294
1583615,1398433066.863,214544762
1583615,1398433371.032,214567404
1774030,1398661147.123,214836842
1774030,1398661359.516,214583852
1774030,1398661564.222,214839917
1774030,1398661660.638,214664747
1774030,1398661731.371,214639185
1774030,1398661936.262,214674577
1774030,1398661995.102,214639194
1774030,1398662049.026,214510730
1774030,1398662068.43,214639194
1774030,1398662176.668,214839247
1774030,1398662413.242,214845774
1774030,1398662678.306,214640870
1774030,1398662880.641,214829822
1774030,1398663093.871,214836326
1774030,1398663183.402,214829368
1774030,1398663236.671,214769045
1793250,1398472260.476,214560620
1793250,1398472273.407,214676962
1742240,1398575567.997,214535621
1742240,1398575587.128,214535621
1742240,1398575602.172,214838100
1742240,1398575622.691,214841640
1742240,1398575749.772,214826773
1742240,1398575775.354,214839373
1751510,1398549520.249,214820394
1751510,1398549561.725,214829385
1751510,1398549629.739,214744779
1751510,1398549673.253,214829660
1751510,1398549686.865,214819599
1751510,1398549720.707,214835002
1751510,1398549838.826,214821399
1751510,1398549930.338,214833755
1766165,1398228765.955,214574544
1766165,1398229291.936,214695476
1717305,1398685362.423,214839857
1717305,1398685473.06,214587590
1717305,1398685690.69,214839823
1717305,1398685751.967,214640415
1728070,1398637528.58,214834880
1728070,1398637571.067,214821412
1728070,1398637624.102,214826610
1728070,1398637669.863,214826589
1728070,1398637754.409,214700885
1728070,1398638189.595,214700885
2115305,1398988896.683,214554909
2115305,1398989002.053,214834995
2115085,1398922125.304,214840775
2115085,1398922157.338,214840847
2111055,1399205071.433,214712132
2111055,1399205104.349,214820392
2152835,1398855423.356,214826895
2152835,1398858215.251,214612777
2152835,1398858271.712,214612785
2152835,1398858283.071,214612777
2152835,1398858300.683,214684513
2152835,1398858425.18,214691390
2137185,1398937252.971,214838473
2137185,1398937281.467,214844822
2174520,1399212788.11,214709996
2174520,1399213740.025,214718173
2174520,1399213770.465,214709996
1926725,1399089089.459,214820214
1926725,1399089453.412,214709975
1926725,1399089485.003,214663325
1926725,1399089569.445,214530506
1926725,1399089701.433,214717817
1926725,1399089764.463,214717567
1926725,1399089841.442,214664666
1926725,1399089949.635,214692590
1926725,1399090066.475,214705991
1926725,1399090195.404,214534245
1926725,1399090274.412,214717224
1926725,1399090302.939,214534241
1926725,1399090385.63,214687858
1922640,1398860242.924,214826805
1922640,1398860370.68,214712132
1922640,1398860421.738,214836330
1922640,1398860482.728,214835750
1922640,1398860510.359,214829660
1922640,1398860533.491,214829657
1922640,1398860554.06,214829385
1922640,1398860567.765,214835002
1922640,1398860583.794,214829664
1922640,1398860599.82,214826670
1922640,1398860646.105,214832722
1922640,1398860704.027,214829666
1876155,1399158407.015,214835752
1876155,1399158604.783,214709792
1876155,1399158634.746,214835752
1860155,1398824885.281,214573612
1860155,1398825083.474,214573612
2034375,1399022314.346,214832722
2034375,1399022379.084,214835750
2034375,1399022453.053,214829852
2037405,1399107237.923,214829850
2037405,1399107303.316,214829852
2029345,1399186547.297,214829878
2029345,1399186675.715,214829398
1990080,1399145615.203,214843449
1990080,1399148123.561,214843449
2236120,1399770806.32,214714642
2236120,1399770886.073,214594524
2236120,1399770950.734,214587650
2236120,1399771146.361,214832730
2277465,1399892873.887,214829743
2277465,1399892931.114,214550630
2277465,1399892987.158,214550630
2277465,1399893237.244,214540599
2277465,1399893609.753,214686523
2277465,1399893827.556,214712342
2628195,1399790966.537,214651522
2628195,1399791052.968,214510755
2633515,1399837755.677,214835087
2633515,1399838062.145,214508027
2633515,1399838089.481,214518817
2633515,1399838109.641,214702925
2211450,1399777314.454,214831952
2211450,1399777372.099,214826985
2211450,1399777408.81,214826983
2211450,1399777448.885,214600509
2211450,1399777568.102,214831946
2211450,1399777611.086,214831955
2211450,1399777618.19,214686082
2211450,1399777644.168,214831957
2211450,1399777683.836,214600509
2211450,1399777707.507,214600509
2211450,1399778195.467,214826983
2211450,1399778292.902,214831952
2211450,1399778406.063,214836515
2211450,1399778455.115,214831965
2211450,1399778480.264,214819468
2211450,1399778494.113,214826979
2211450,1399778512.666,214831952
2492160,1399787304.734,214836515
2492160,1399787665.828,214835124
2492160,1399787911.921,214832792
2492160,1399788001.119,214835747
2492160,1399788059.157,214602600
2492160,1399788108.542,214587712
2492160,1399788133.567,214835747
2492160,1399788186.813,214831940
2492160,1399788256.457,214642153
2492160,1399788318.515,214553735
2557610,1399801460.827,214829878
2557610,1399801475.067,214831965
2557610,1399801533.552,214831959
2557610,1399801534.391,214826977
2557610,1399801536.891,214835087
2557610,1399801541.106,214819430
2557610,1399801545.823,214835124
2557610,1399801546.909,214748336
2584160,1399768813.305,643078800
2584160,1399768868.532,214699065
2609680,1399808007.806,214835591
2609680,1399808072.039,214832730
2609680,1399808073.843,214832730
2609680,1399808270.374,214832730
2609680,1399808271.81,214832730
2609680,1399808313.213,214829882
2609680,1399808545.673,214832730
2610245,1399505765.915,214835750
2610245,1399506111.784,214832717
2605810,1399707960.734,214829878
2605810,1399708036.227,214829878
2453550,1399785619.14,643078800
2453550,1399786062.518,214638474
2460035,1399435866.979,214832720
2460035,1399435980.591,214829857
2461230,1399536810.715,214829820
2461230,1399536865.482,214774682
2879335,1400446940.896,214567065
2879335,1400446993.512,214646897
2879335,1400447045.164,214646897
2695575,1400445519.687,214836885
2695575,1400445563.344,214820263
2695575,1400445590.777,214840410
3049900,1400295117.777,214744530
3049900,1400295356.97,214634000
3073910,1400234548.5,214831940
3073910,1400234651.693,214835503
3073910,1400234698.69,214820563
3033420,1399939909.271,214829312
3033420,1399940625.91,214829312
3033420,1399940660.293,214546123
3095915,1400117584.632,214835747
3095915,1400117680.977,214587712
3095915,1400117720.983,214835017
3095915,1400117767.505,214826565
3095915,1400117795.138,214587697
3095915,1400117829.165,214835137
3095915,1400117867.514,214835137
3095915,1400118117.33,214831959
3095915,1400118189.488,214823904
3095915,1400118303.235,214829385
3095915,1400119560.217,214783350
2928435,1400368476.273,214832124
2928435,1400368477.793,214832124
2939610,1400514483.82,214531320
2939610,1400514564.484,214674414
2939610,1400514618.684,214836519
2900080,1400020504.427,214836517
2900080,1400020506.701,214836517
2983860,1400021972.503,214835282
2983860,1400022033.776,214587915
3011115,1400105735.901,214836517
3011115,1400106173.369,214829882
2976425,1400061800.15,214826983
2976425,1400061837.953,214826985
2976425,1400061850.206,214600509
3347425,1400547656.976,214595137
3347425,1400547678.047,214595137
3398210,1400793751.288,214557257
3398210,1400793896.353,214554296
3280950,1400912687.954,214609303
3280950,1400912794.294,214629133
3283135,1400582053.165,214545851
3283135,1400582117.167,214684712
3291055,1400930705.613,214509013
3291055,1400930748.736,214509013
3291055,1400930993.639,214551581
3312415,1400930882.069,214844462
3312415,1400931013.924,214533022
3240205,1400822959.85,214836877
3240205,1400823232.3,214836825
3240205,1400823283.704,214700990
3237995,1400738847.138,643078800
3237995,1400740219.482,643078800
3229265,1400715834.306,214587028
3229265,1400715943.987,214587547
3231695,1400588270.746,643078800
3231695,1400588402.715,643078800
3231695,1400588524.084,643078800
3231695,1400588663.95,643078800
3231345,1400669170.682,214706180
3231345,1400669171.126,214709645
3231345,1400669178.807,214821332
3230275,1400893377.036,214836534
3230275,1400893381.235,214836534
3276095,1401114333.833,214510700
3276095,1401115551.516,214510700
3276095,1401115609.084,214601207
3276095,1401115630.732,214601212
3276095,1401115649.98,214717627
3276095,1401115688.825,214601207
3270335,1401090594.052,214658867
3270335,1401090637.536,214820814
3270335,1401090644.634,214658867
3270335,1401090670.935,214658867
3270335,1401090673.65,214820814
3254510,1400652657.077,214701628
3254510,1400652728.843,214683795
3254510,1400652749.268,214683095
3173405,1400897325.548,214829878
3173405,1400897353.019,214826818
3173405,1400897393.834,214826947
3474355,1401096376.574,214835278
3474355,1401096399.26,214700435
3474355,1401096847.797,214829780
3474355,1401096861.353,214700435
3507310,1401106548.102,214700885
3507310,1401106893.145,214717766
3451065,1400731399.174,214640480
3451065,1400731719.173,214640480
3458310,1400534654.158,214674772
3458310,1400534670.464,214583844
3917200,1401596389.593,214838109
3917200,1401596628.853,214838107
3917200,1401596653.864,214838109
3917200,1401597089.258,214572838
3917200,1401597166.501,214710309
3905380,1401707199.546,214596388
3905380,1401707219.264,214595912
3896075,1401427726.574,214836847
3896075,1401428687.504,214820402
3896075,1401428800.169,214836847
3856760,1401493542.508,214510738
3856760,1401493687.635,214584808
3781370,1401258408.831,214580293
3781370,1401258510.7,214826990
3781370,1401258963.345,214837882
3767085,1401571615.277,214829786
3767085,1401571647.159,214829788
3767085,1401571800.172,214826713
3718755,1401594960.044,214826942
3718755,1401595030.413,214710062
3718755,1401595049.962,214847968
3718755,1401595053.197,214650508
3718755,1401595061.872,214847968
3718745,1401450443.931,214710787
3718745,1401450536.677,214846299
3616840,1401431418.696,214836847
3616840,1401431426.078,214836851
3651280,1401239330.159,214835109
3651280,1401239355.231,214835109
3651280,1401239377.819,214835109
3651280,1401239391.541,214826990
3651280,1401239404.432,214838227
3651280,1401239487.896,214832023
3998005,1401669601.069,214836947
3998005,1401669846.921,214832023
3998005,1401669878.624,214836926
3998005,1401670021.314,214632272
4015030,1401600403.605,214561442
4015030,1401600420.2,214708029
3994405,1401445696.32,214712124
3994405,1401445788.523,214829762
3952695,1401281901.341,214842268
3952695,1401281990.958,214842266
3952695,1401282891.655,214842266
3952695,1401282913.039,214842268
4219355,1401849013.096,214836947
4219355,1401849074.34,214839339
4219355,1401849854.486,214595150
4219355,1401849903.25,214832023
4219355,1401849923.965,214838225
4063895,1401965324.046,214829792
4063895,1401965329.733,214700002
4063895,1401965467.331,214712237
4063895,1401965482.76,214706452
4562970,1402538095.051,214836512
4562970,1402538163.221,214612762
4644055,1402353981.914,214553700
4644055,1402354057.477,214828991
4627985,1402382498.778,214846230
4627985,1402382683.657,214846230
4627985,1402382689.864,214846230
4699865,1402446872.722,214838662
4699865,1402446939.487,214831970
4699865,1402447875.198,214642787
4666690,1402457352.49,214717507
4666690,1402457508.854,214826829
4729815,1402873724.962,214639747
4729815,1402873830.096,214639755
4778455,1402818740.87,214677969
4778455,1402818770.777,214567074
4803985,1402819421.928,214848174
4803985,1402819875.443,214845435
4803985,1402819913.541,214845806
4806805,1402794241.654,214844349
4806805,1402794335.104,214844349
4427530,1402699467.752,214687805
4427530,1402699505.378,214829317
4427530,1402699731.246,214685998
4413025,1402391910.118,214711284
4413025,1402391971.505,214573230
5044310,1403338672.644,214573359
5044310,1403338825.564,214838816
5041955,1403270362.967,214630042
5041955,1403270367.056,214668759
5041955,1403270385.406,214774676
5041955,1403270393.678,214839339
5041955,1403270605.357,214574777
5041955,1403270864.018,214677926
5041955,1403271111.342,214640019
5041955,1403271112.867,214695476
5041955,1403271114.941,214839954
5041955,1403271117.086,214668759
5067950,1403057962.838,214839965
5067950,1403057965.43,214839965
5056605,1403341273.697,214538390
5056605,1403341380.75,214705003
5136295,1403168527.607,214586625
5136295,1403168713.776,214844173
5136295,1403168755.307,214844171
5136295,1403168803.672,214844250
5136295,1403168833.4,214844171
5136295,1403168941.803,214844169
5136295,1403168983.243,214844173
5136295,1403169019.115,214844171
5136295,1403169084.856,214844156
5136295,1403169364.513,214638474
5136295,1403170083.079,214537888
5136295,1403170169.1,214537935
5136295,1403170211.049,214537929
5136295,1403170264.275,214579704
5136295,1403170618.49,214682289
5136295,1403170667.067,214846299
5136295,1403170852.362,214708046
5136295,1403170946.151,214717213
5136295,1403171087.729,214848879
5136295,1403171197.036,214709546
5136295,1403171442.592,214710832
5136295,1403171594.998,214532156
5165450,1403059002.232,214586694
5165450,1403059061.667,214836857
4894525,1403424476.967,214699025
4894525,1403424478.25,214699025
4914265,1403355542.556,214826818
4914265,1403355569.624,214709638
4914265,1403355570.118,214709638
4909345,1403164302.713,214696667
4909345,1403164354.886,214696667
4909345,1403164417.877,214696667
4936285,1403332999.321,214838094
4936285,1403333105.101,214838094
5557380,1403864238.241,214844347
5557380,1403864267.06,214836932
5232460,1404140031.428,214708044
5232460,1404140179.855,214684093
5338100,1403830637.32,214646745
5338100,1403830638.013,214646745
5340205,1404010467.342,214826949
5340205,1404010801.241,214846318
5340205,1404010945.952,214821382
5248205,1403694087.389,214581427
5248205,1403694128.877,214581427
5268665,1404111779.609,214687663
5268665,1404111855.081,214545879
5460800,1404125657.773,214587005
5460800,1404125694.272,214842324
5460800,1404125778.687,214640893
5460800,1404125797.484,214535042
5423560,1404083721.892,214844396
5423560,1404083813.733,214832150
5423560,1404083877.808,214711348
5405975,1403862286.53,214832150
5405975,1403862315.691,214844400
5734020,1404303681.469,214582380
5734020,1404304460.065,214844606
5658695,1404473654.902,214640520
5658695,1404473819.927,214682966
5658695,1404474019.483,214682966
5658695,1404474070.022,214683688
5658695,1404474288.245,214683590
5668020,1404625480.723,214838109
5668020,1404625763.123,214838109
5640395,1404541102.103,214602834
5640395,1404541208.906,214640475
5640395,1404541324.278,214602834
5640395,1404541507.671,214820259
5640395,1404541616.331,214587613
5640395,1404541686.343,214587677
5853205,1404344209.028,214848300
5853205,1404344291.88,214848309
5853205,1404344380.813,214848300
5853205,1404344442.808,214846031
5784405,1404720635.351,214829880
5784405,1404720703.073,214846033
6087225,1405326018.173,214850865
6087225,1405326064.189,214850874
6087225,1405327052.336,214691683
6087225,1405327077.615,214561457
6067245,1405062488.233,214556563
6067245,1405062513.956,214553426
6202735,1405077852.437,214672948
6202735,1405077856.454,214672948
5885115,1404894864.986,214639903
5885115,1404894867.979,214639903
5885115,1404895232.428,214639903
5885115,1404895234.776,214639903
5885115,1404896040.46,214639903
5885115,1404896041.371,214639903
5908390,1404996225.19,214846007
5908390,1404996263.337,214848997
5921685,1404891829.689,214820259
5921685,1404891833.725,214820259
6567780,1405553613.943,214850865
6567780,1405553650.407,214850874
6567780,1405553671.83,214850874
6567780,1405553723.65,214851086
6260885,1405470988.367,214846327
6260885,1405471116.126,214848317
6274225,1405850342.006,214848950
6274225,1405850476.82,214850357
6461660,1405485098.431,214846110
6461660,1405485210.219,214839932
6461660,1405485230.294,214839975
6461660,1405485273.23,214836926
6461660,1405485304.397,214832023
6461660,1405485340.69,214839587
6461660,1405485358.004,214819760
6461660,1405485383.676,214838225
6461660,1405485626.593,214846415
6461660,1405485654.162,214846417
6461660,1405485698.273,214846427
6461660,1405485825.974,214532107
6451530,1405675292.787,214682820
6451530,1405675307.33,214826666
6440260,1405399767.557,214826945
6440260,1405400083.109,214838107
6440260,1405400083.133,214718398
6440260,1405400097.447,214556218
6440260,1405400179.575,214848795
6440260,1405401482.112,214548864
6440260,1405401496.921,214514282
6440260,1405401677.881,214548879
6440260,1405401871.442,214845579
6440260,1405402563.195,214826743
6526130,1405652694.54,214589548
6526130,1405652735.986,214591228
6526130,1405652799.233,214677965
6338815,1405816083.223,214710097
6338815,1405816111.605,214848337
6338815,1405816236.19,214852044
6337025,1405651807.749,214850715
6337025,1405651830.026,214717307
6393045,1405502942.368,214846127
6393045,1405503133.8,214848980
6400840,1405741507.022,214848620
6400840,1405741530.69,214848626
6400840,1405741572.349,214706147
6400840,1405741596.823,214695167
6400840,1405741804.901,214695167
6400840,1405741826.873,214695167
6400840,1405741862.355,214828963
6400840,1405742022.891,214840421
6400840,1405742120.046,214695167
6398885,1405946007.231,214708374
6398885,1405946197.943,214848626
6689880,1406519358.495,214537897
6689880,1406519377.118,214836939
6575975,1406416986.323,214847942
6575975,1406416986.368,214849230
6664105,1406346497.081,214848375
6664105,1406347492.979,214845133
6664105,1406347553.508,214714794
6664105,1406347610.296,214848375
6683185,1406517704.232,214848986
6683185,1406517939.825,214828970
6677210,1406085054.806,214844394
6677210,1406086424.571,214821305
6680265,1406417083.284,214846085
6680265,1406417311.943,214582942
6680265,1406417524.282,214849003
6680265,1406417562.94,214849082
6680265,1406417772.431,214845943
7006375,1406251433.101,214849082
7006375,1406251565.333,214849179
7006375,1406251655.905,214849314
7006375,1406251714.506,214850398
6827940,1406436140.676,214849132
6827940,1406436404.601,214702674
6827940,1406436864.282,214849097
6827940,1406436936.411,214849097
6827940,1406437015.045,214696470
6827940,1406437111.441,214851009
6827940,1406437656.632,214851009
6827940,1406437731.631,214848180
6863780,1406282098.809,214696781
6863780,1406282756.03,214696775
6863780,1406282874.421,214850507
6860345,1406335531.564,214587817
6860345,1406335622.376,214580372
7239630,1406943864.408,214557540
7239630,1406944108.428,214819775
7239630,1406944218.219,214849292
7120200,1407028807.975,214711517
7120200,1407029102.547,214711517
7132110,1406714107.054,214716836
7132110,1406714316.822,214708438
7156925,1406766580.147,214576890
7156925,1406766605.479,214553653
7156925,1406766661.738,214849127
7185725,1406846030.238,214849766
7185725,1406846772.913,214849393
7185725,1406846838.097,214849393
7033820,1407029808.533,214849132
7033820,1407029868.832,214510445
7063030,1407138555.067,214677615
7063030,1407138671.661,214844347
7448175,1406706343.545,214848952
7448175,1406706373.637,214851009
7448175,1406706461.196,214534464
7387345,1407126235.431,214849164
7387345,1407126273.232,214560500
7387345,1407126411.43,214535409
7387345,1407126432.81,214560500
7387345,1407126448.823,214560500
7770735,1407325492.722,214850792
7770735,1407325539.886,214850619
7770735,1407325578.791,214850411
7744905,1407537575.546,214551607
7744905,1407537621.789,214821315
7698350,1407748351.074,214851285
7698350,1407748428.083,214851022
7685275,1407718283.267,214844162
7685275,1407718366.502,214509035
7685275,1407718407.415,214844214
7685275,1407718432.526,214509035
7663535,1407714920.056,214821309
7663535,1407715704.746,214821309
7631080,1407635274.703,214575645
7631080,1407635572.975,214627805
7538030,1407228492.415,214845962
7538030,1407228625.514,214846119
7538030,1407228654.225,214559660
7538030,1407228690.703,214553257
7538030,1407228806.947,214846119
7551060,1407629050.484,214676342
7551060,1407629124.133,214853122
7551060,1407629279.571,214840378
7551060,1407629525.052,214579464
7507180,1407592442.754,214850936
7507180,1407592507.444,214564382
7507180,1407592548.145,214849738
7507180,1407592688.651,214850790
7507180,1407592939.347,214850790
7507180,1407592971.215,214850936
7507180,1407593054.269,214845521
7507180,1407593184.979,214850405
7507180,1407593238.451,214564387
7507180,1407593283.629,214820456
7507180,1407593289.863,214783350
7507180,1407593296.765,214820394
7507180,1407593302.745,214819599
7507180,1407593311.335,214744779
7507180,1407593316.636,214835002
7507180,1407593323.757,214564382
7507180,1407593339.179,214850720
7507180,1407593349.079,214850621
7507180,1407593356.675,214829666
7507180,1407593365.864,214716645
7507180,1407593370.791,214846404
7507180,1407593377.082,214844409
7507180,1407593382.431,214748304
7507180,1407593389.483,214748291
7507180,1407593397.09,214748295
7507180,1407593407.304,214753505
7507180,1407593413.08,214848388
7507180,1407593422.315,214850670
7507180,1407593431.522,214850306
7507180,1407593441.313,214850302
7507180,1407593448.117,214850677
7507180,1407593454.907,214648254
7507180,1407594101.28,214850790
7477520,1407564691.655,214716935
7477520,1407564701.761,214716935
7477520,1407564924.984,214716935
7477520,1407565035.711,214716935
7477520,1407565036.767,214716935
7477520,1407565309.924,214716935
7486210,1407658540.112,214845570
7486210,1407658718.933,214853120
7486210,1407658821.453,214837410
7486210,1407659028.851,214837967
7978640,1407637935.041,214851236
7978640,1407637993.989,214851133
7978640,1407638045.407,214851075
7978640,1407638127.748,214851075
7978640,1407638144.106,214851099
7978640,1407638952.079,214851013
7978640,1407639428.718,214851236
7893280,1407631082.897,214510074
7893280,1407632070.978,214510074
7909280,1407595023.654,214510445
7909280,1407595025.518,214510445
7909280,1407595132.859,214849132
7909280,1407595209.441,214510447
7909280,1407595210.79,214510447
7909280,1407595288.415,214510449
7909280,1407595290.146,214510449
8448795,1408262611.58,214851097
8448795,1408262688.488,214851097
8448795,1408262702.399,214851317
8448795,1408262730.34,214851097
8195995,1408262099.361,214849155
8195995,1408262241.472,214851077
8195995,1408262255.982,214851236
8195995,1408262292.003,214851013
8195995,1408262465.399,214851159
8195995,1408262511.02,214851290
8195995,1408262551.017,214851585
8195995,1408262596.203,214851159
8195995,1408262649.251,214851129
8195995,1408262674.874,214826990
8195995,1408262717.163,214826990
8195995,1408262719.683,214851129
8195995,1408263698.557,214853861
8195995,1408263762.584,214536392
8195995,1408263821.084,214536392
8195995,1408263905.098,214640398
8195995,1408263987.74,214536392
8589500,1407986515.335,214850705
8589500,1407986547.924,214850940
8589500,1407986630.127,214564387
8545535,1407977563.308,214853122
8545535,1407977749.598,214840378
8565460,1407964048.606,214849052
8565460,1407964108.147,214849048
8565460,1407964144.422,214849052
8559935,1408268286.515,214851290
8559935,1408268642.071,214838227
8559935,1408268692.559,214838227
8584365,1407908073.274,214850694
8584365,1407908084.019,214574777
8584365,1407908091.797,214850730
8584365,1407908156.014,214850747
8584365,1407908238.787,214559533
8111015,1408350894.375,214717284
8111015,1408350894.46,214717284
8109675,1408019923.161,214844452
8109675,1408019966.731,214551626
8109675,1408020224.031,214844452
8109675,1408020283.144,214612708
8953510,1408755006.609,214540597
8953510,1408755066.829,214545879
8953510,1408755127.355,214545932
8953510,1408755561.214,214545879
9103845,1408514641.311,214851581
9103845,1408514685.187,214851581
9103845,1408514739.608,214851099
9058810,1408539388.296,214851101
9058810,1408539422.351,214844347
9058810,1408539505.422,214851313
9058810,1408539597.222,214578350
9058810,1408539719.465,214851163
9058810,1408539742.881,214851097
9068540,1408929240.275,214853094
9068540,1408929323.891,214853096
9068540,1408929355.106,214853077
9182030,1408622659.303,214850370
9182030,1408622687.192,214743347
8597175,1408798696.868,214844205
8597175,1408799168.247,214844195
8637200,1408939354.522,214558783
8637200,1408939406.534,214575206
8748250,1408686433.184,214680356
8748250,1408686567.388,214853214
8667540,1408524284.045,214851317
8667540,1408524309.671,214851028
