SessionID,Time,ItemID
1474101,1398630557.088,214829366
1474101,1398630592.489,214833755
1443292,1398661295.924,214834873
1443292,1398661302.587,214834873
1443292,1398661519.97,214828959
1449606,1398233181.272,214757495
1449606,1398233201.846,214757497
1449606,1398233225.587,214753607
1446562,1398476344.826,214844458
1446562,1398476418.79,214844458
1446562,1398476491.844,214844456
1446562,1398476570.065,214844458
1446562,1398476666.024,214844458
1446562,1398476683.923,214821309
1446562,1398476758.648,214551626
1446562,1398476855.542,214821309
1497268,1398566216.031,214844158
1497268,1398566262.896,214844167
1497268,1398566298.335,214844154
1497268,1398566340.884,214844162
1497268,1398566358.631,214842290
1500289,1398679520.338,214832722
1500289,1398679593.227,214832722
1500289,1398679599.063,214826670
1500289,1398679643.846,214826670
1500289,1398679659.858,214821397
1500289,1398679674.678,214819577
1500289,1398679694.283,214819577
1500289,1398679709.8,214829664
1500289,1398679722.204,214829664
1500289,1398679756.646,214826874
1480978,1398687687.446,214537492
1480978,1398688080.03,214537492
1480978,1398689016.942,214537492
1480978,1398689055.764,214601542
1480978,1398689181.005,214601542
1682392,1398476092.977,214826610
1682392,1398476107.917,214707877
1678177,1398645413.982,214716986
1678177,1398645541.318,214716984
1678177,1398645676.615,214716986
1701116,1398599618.411,214834880
1701116,1398599677.194,214826610
1651343,1398294028.051,214829317
1651343,1398294138.543,214829317
1657222,1398641241.526,214652252
1657222,1398641256.572,214636582
1620573,1398491936.733,214833755
1620573,1398491965.106,214826610
1620573,1398492138.848,214606393
1620573,1398492200.549,214584050
1621972,1398345699.841,214548080
1621972,1398345700.932,214548080
1638093,1398593863.441,214821332
1638093,1398594376.323,214821332
1638093,1398594448.963,214821332
1636742,1398661418.309,214834880
1636742,1398661659.339,214829705
1579902,1398291613.607,214714880
1579902,1398291663.227,214714880
1575231,1398133479.849,214829366
1575231,1398133537.442,214716339
1575231,1398133602.414,214834875
1575231,1398133714.473,214821294
1575231,1398133991.826,214577548
1603208,1398123802.574,214828995
1603208,1398123941.76,214829745
1603208,1398124111.07,214829752
1603208,1398124142.896,214744018
1603208,1398124227.806,214717798
1598082,1398574112.115,214652882
1598082,1398576673.218,214589702
1598082,1398576703.298,214538994
1598082,1398576717.89,214826728
1598082,1398576725.982,214645595
1598082,1398576730.509,214589702
1790142,1398635708.432,214826563
1790142,1398635853.76,214826563
1790142,1398636219.805,214843350
1742297,1398563924.546,214544837
1742297,1398564004.398,214629309
1742297,1398564077.117,214680377
1768446,1398504046.653,214834880
1768446,1398504048.13,214834880
1768446,1398504073.533,214712126
1768446,1398504075.088,214712126
1768446,1398504170.691,214820261
1768446,1398504172.427,214820261
1768446,1398504193.957,214820263
1768446,1398504247.143,214834877
1768446,1398504248.407,214834877
1763366,1398469559.173,214585100
1763366,1398469923.684,214510738
1765091,1398585080.494,214841006
1765091,1398585099.308,214841006
1706022,1398593226.389,214829722
1706022,1398593430.398,214836326
1706022,1398593553.379,214840775
1706022,1398593608.897,214840847
1716478,1398254085.336,214587266
1716478,1398254159.961,214835021
1716478,1398254238.233,214641962
1723021,1398649911.59,214544355
1723021,1398650008.604,214544355
1810416,1398733038.168,214673295
1810416,1398733087.503,214705993
1810416,1398733115.201,214695412
1810416,1398733136.745,214717511
1810416,1398733160.75,214826715
1810416,1398733189.271,214717511
1810416,1398733204.003,214705993
1810416,1398734214.642,214705993
1818282,1399034703.706,214534280
1818282,1399035123.054,214530705
1822127,1399103786.773,214829381
1822127,1399103900.496,214630042
1825857,1399272936.658,214708046
1825857,1399273118.146,214530247
2148121,1398820349.526,214829366
2148121,1398820412.756,214829366
2158236,1399165896.18,214582507
2158236,1399165989.336,214510785
2158236,1399166056.909,214836793
2158236,1399166084.355,214582511
1797481,1399249350.015,214826666
1797481,1399249670.102,214831948
1797481,1399249868.868,214629305
1797481,1399250345.399,214560427
1798284,1398773505.23,214821339
1798284,1398773548.059,214533020
1798284,1398773594.974,214612708
1798798,1398731033.781,214684093
1798798,1398733605.53,214508287
1798798,1398733706.401,214684093
1800302,1398768101.563,214712306
1800302,1398768148.732,214712360
1800302,1398768200.41,214545909
1800302,1398768214.988,214680727
1800302,1398768458.931,214551909
2186877,1398998668.98,214600620
2186877,1398998707.502,214840597
2186877,1398998798.799,214836472
2163553,1398737195.891,214829850
2163553,1398737230.588,214829852
2196212,1398856806.544,214695167
2196212,1398856848.261,214829752
2196212,1398856931.232,214706460
2196212,1398856951.493,214706432
2205393,1399277087.035,214709792
2205393,1399277114.737,214835752
2205393,1399277189.808,214709792
2205393,1399277313.915,214835752
1960822,1398727298.081,214600989
1960822,1398727315.531,214511015
1960822,1398727336.847,214712237
1960822,1398727462.943,214512611
1960822,1398727479.003,214835120
1963269,1398763338.423,214829861
1963269,1398763636.556,214829861
1963269,1398763789.22,214587388
1963269,1398763915.558,214829861
1963269,1398764196.296,214829861
1943592,1398771957.15,214596502
1943592,1398772231.283,214644842
1943592,1398772296.813,214596110
1943592,1398772317.108,214596332
1943592,1398772320.151,214596330
1943592,1398772325.399,214838972
1943592,1398772502.188,214826820
1943592,1398773165.306,214545219
1943592,1398773167.67,214545200
1943592,1398773169.317,214545217
1943592,1398773173.864,214545202
1943592,1398773201.381,214677491
1943592,1398773218.201,214677493
1943592,1398773222.541,214677459
1945869,1398769737.739,214829366
1945869,1398769843.932,214829387
1945869,1398769959.078,214833755
1946192,1399121351.998,214541355
1946192,1399121359.296,214545838
1946192,1399121373.443,214819747
1946192,1399121547.922,214545838
1946192,1399121730.565,214829366
1946192,1399121810.23,214832557
1915844,1398728667.437,214581761
1915844,1398728831.979,214581761
1914484,1399120323.667,214835002
1914484,1399120400.729,214832722
1914484,1399120547.043,214836330
1914484,1399120572.377,214829852
1908261,1398896978.173,214691488
1908261,1398896999.524,214690768
1908261,1398897053.102,214840961
1908261,1398897060.596,214843462
1908261,1398897091.833,214840963
1908261,1398897162.114,214691565
1908261,1398897246.368,214843417
1908261,1398900608.904,214691565
1899644,1398936394.059,214835002
1899644,1398936613.032,214821399
1898888,1398820377.257,214717723
1898888,1398820384.842,214829752
1898888,1398820404.203,214821320
1898888,1398820459.546,214710971
1898888,1398820471.591,214826814
1898888,1398820478.613,214821294
1898888,1398820490.711,214711556
1895159,1398888825.613,214828965
1895159,1398889045.268,214821328
1895159,1398889121.094,214530457
1888958,1399172567.327,214629900
1888958,1399172590.171,214700867
1862236,1398732320.399,214541525
1862236,1398732430.902,214702862
1862236,1398732589.588,214543723
1862236,1398732616.698,214706424
1854437,1399193181.346,214835754
1854437,1399193420.474,214829822
2085796,1398919846.576,214706113
2085796,1398919884.384,214674662
2065759,1398919406.774,214835752
2065759,1398919407.895,214835752
2065759,1398919470.33,214835752
2065348,1398868835.999,214834873
2065348,1398868966.927,214821294
2065348,1398869066.298,214828961
2065348,1398869184.951,214834869
2065348,1398869268.611,214695399
2065348,1398869354.273,214548525
2070054,1399199922.454,214829878
2070054,1399200029.267,214821320
2072973,1399273772.744,214826666
2072973,1399276606.8,214826662
2072973,1399276931.288,214826664
2042561,1399256518.087,214826668
2042561,1399256884.847,214826977
2042561,1399257007.208,214819430
2046192,1399241158.903,214579730
2046192,1399241636.729,214579730
2046192,1399241880.765,214579730
2030191,1398932983.963,214701212
2030191,1398933010.9,214829045
2030191,1398933022.854,214829045
2030191,1398933255.28,214746390
2030191,1398933274.292,214701212
2002804,1399257155.618,214829878
2002804,1399257160.692,214831946
2002804,1399257200.605,214831950
2002804,1399257289.07,214829880
2002804,1399257351.761,214829885
2008476,1398913916.319,214692870
2008476,1398913936.664,214692872
2008476,1398913969.652,214692875
2007059,1398780749.487,214826664
2007059,1398781370.389,214663310
2007059,1398781542.413,214844495
1990194,1398717472.654,214706460
1990194,1398717472.671,214706432
1990194,1398717640.403,214685141
1990194,1398717662.709,214685135
1998589,1398745490.393,214829387
1998589,1398745516.385,214833755
1998589,1398745522.397,214829387
1998589,1398745524.224,214834877
1971533,1398986604.959,214829707
1971533,1398986858.831,214821277
2253157,1399455645.79,214829042
2253157,1399455732.418,214829042
2253157,1399456059.941,214829042
2249838,1399885239.163,214600509
2249838,1399885286.512,214826983
2249838,1399885339.607,214826983
2249838,1399885445.243,214845073
2249838,1399885494.403,214826983
2228608,1399547756.755,214663310
2228608,1399547929.693,214684337
